Temperature,X,Y,Motor_Condition
46,10.9963,16.1,0
45.57222222,6.3917,15.5526,0
45.4,6.3273,16.1,0
45.76666667,11.1251,16.1,0
43.90555556,6.1502,15.5526,0
44.70555556,8.0339,16.1,0
47.51666667,8.1949,16.1,0
48.73888889,11.6725,15.5526,0
52.08888889,12.1555,16.1,0
53.75,12.3487,16.1,0
54.83888889,12.1072,15.5526,0
56.06111111,9.2253,16.1,0
57.15,7.8407,16.1,0
57.11666667,7.1001,15.5526,0
57.70555556,7.8085,16.1,0
57.75555556,9.2414,16.1,0
57.27222222,8.1627,15.5526,0
57.17222222,7.7441,16.1,0
56.03888889,9.3541,16.1,0
52.91111111,4.0572,15.5526,0
48.83888889,0,16.1,0
48.19444444,0,16.1,0
46.81666667,2.7531,15.1823,0
46.99444444,3.22,16.1,0
44.86111111,3.22,16.1,0
44.5,3.0107,15.1823,0
44.23888889,6.44,16.1,0
44.21666667,6.44,16.1,0
43.93333333,2.3184,14.9569,0
45.74444444,0,16.1,0
47.51111111,0,16.1,0
50.68333333,0.7245,15.1823,0
52.34444444,3.2039,16.1,0
54.02777778,7.3416,16.1,0
57,8.533,15.5526,0
57.26666667,4.5241,16.1,0
57.84444444,2.6726,16.1,0
58.73888889,0.6601,15.3111,0
58.91111111,1.2397,16.1,0
59.90555556,7.3416,16.1,0
58.8,1.2719,15.5526,0
58.81666667,9.3219,16.1,0
57.17222222,9.2414,16.1,0
54.94444444,6.9874,15.5526,0
52.06111111,3.22,16.1,0
51.38888889,0,16.1,0
50.94444444,1.4168,15.5526,0
31.58888889,9.4829,10.4006,0
31.27777778,9.499,7.9373,0
30.94444444,9.4829,8.5974,0
30.63888889,9.4668,7.2289,0
30.42777778,9.5312,5.0876,0
30.4,9.7083,6.1824,0
30.61111111,10.0625,4.2665,0
31.09444444,10.6099,4.7012,0
31.82777778,11.3666,6.3917,0
32.74444444,12.2199,5.4096,0
33.71666667,13.0571,7.9856,0
34.62777778,13.7333,8.6135,0
35.33333333,14.1197,8.1949,0
35.75555556,14.1358,10.4006,0
35.85,13.7655,8.8389,0
35.62777778,13.0732,8.855,0
35.16111111,12.1555,9.5795,0
34.54444444,11.2056,7.3738,0
33.88333333,10.4006,8.7906,0
33.26666667,9.821,8.5813,0
32.75,9.4829,7.8085,0
32.35,9.3702,10.1269,0
32.02777778,9.3702,8.9677,0
31.75555556,9.4346,9.4185,0
30.61666667,9.6439,10.0142,0
30.31666667,9.6117,7.5509,0
29.98888889,9.5634,8.211,1
29.67222222,9.5312,6.8264,1
29.44444444,9.5634,4.6851,1
29.38333333,9.7405,5.796,1
29.56111111,10.0786,3.8801,1
30.00555556,10.626,4.3148,0
30.7,11.3666,6.0053,0
31.57222222,12.2199,5.0232,0
32.51111111,13.0571,7.5992,0
33.38888889,13.7333,8.2271,0
34.07777778,14.1197,7.8085,0
34.48888889,14.1197,10.0303,0
34.58333333,13.7172,8.4525,0
34.37222222,12.9927,8.4847,0
33.92777778,12.0267,9.2092,0
33.33888889,11.0446,6.9874,0
32.71666667,10.2396,8.4042,0
32.14444444,9.7083,8.211,0
31.67222222,9.4829,7.4382,0
31.30555556,9.4668,9.7566,0
31.02777778,9.5795,8.5813,0
30.78333333,9.66,9.0482,0
30.52222222,9.6922,9.982,0
30.22222222,9.66,7.5187,0
29.89444444,9.5956,8.1788,1
29.57777778,9.5473,6.7942,1
29.34444444,9.5956,4.669,1
29.28333333,9.7566,5.7638,1
29.45555556,10.0786,3.8479,1
29.89444444,10.6099,4.2826,1
30.58333333,11.3505,5.9731,0
31.45555556,12.2038,4.991,0
32.38888889,13.041,7.567,0
33.26666667,13.7172,8.211,0
33.95555556,14.1036,7.7763,0
34.36111111,14.1197,9.9981,0
34.45555556,13.7494,8.4203,0
34.25,13.0249,8.4525,0
33.80555556,12.075,9.177,0
33.22222222,11.0768,6.9552,0
32.6,10.2718,8.372,0
32.03333333,9.7405,8.1788,0
31.56666667,9.499,7.406,0
31.20555556,9.4829,9.7244,0
30.92777778,9.5795,8.5652,0
30.68333333,9.6761,9.0321,0
30.42777778,9.7083,9.9498,0
30.13333333,9.66,7.4865,0
29.8,9.5956,8.1466,1
29.48333333,9.5473,6.7781,1
29.25,9.5956,4.6368,1
29.18333333,9.7566,5.7477,1
29.35555556,10.0786,3.8318,1
29.78888889,10.6099,4.2504,1
30.47777778,11.3505,5.9409,0
31.33888889,12.2038,4.9588,0
32.27222222,13.041,7.5348,0
33.14444444,13.7333,8.1788,0
33.83333333,14.1197,7.7441,0
34.24444444,14.1519,9.9659,0
34.33333333,13.7977,8.3881,0
34.12777778,13.1054,8.4203,0
33.68333333,12.1555,9.1448,0
33.10555556,11.1573,6.9391,0
32.48888889,10.3362,8.3559,0
31.92222222,9.8049,8.1627,0
31.46111111,9.5634,7.3738,0
31.10555556,9.5312,9.7083,0
30.83333333,9.5956,8.533,0
30.58888889,9.66,8.9999,0
30.33888889,9.6761,9.9176,0
30.03888889,9.6278,7.4704,0
29.71111111,9.5473,8.1144,1
29.38888889,9.499,6.7459,1
29.15555556,9.5634,4.6046,1
29.08888889,9.7405,5.7155,1
29.25555556,10.0625,3.7996,1
29.68888889,10.5938,4.2343,1
30.37222222,11.3344,5.9248,0
31.23333333,12.2038,4.9427,0
32.16111111,13.041,7.5187,0
33.03333333,13.7333,8.1466,0
33.71666667,14.1358,7.728,0
34.12222222,14.1841,9.9498,0
34.21666667,13.846,8.372,0
34.01111111,13.1698,8.4042,0
33.57222222,12.2521,9.1287,0
32.99444444,11.2539,6.9069,0
32.38333333,10.4328,8.3237,0
31.82222222,9.9015,8.1305,0
31.36111111,9.6439,7.3577,0
31.00555556,9.5634,9.6761,0
30.73888889,9.5795,8.5169,0
30.5,9.6278,8.9838,0
30.25,9.6117,9.9015,0
29.95,9.5634,7.4382,1
29.62222222,9.4829,8.0983,1
29.3,9.4346,6.7298,1
29.06666667,9.5151,4.5885,1
28.99444444,9.7083,5.6994,1
29.15555556,10.0464,3.7835,1
29.58888889,10.5777,4.2021,1
30.26666667,11.3344,5.8926,0
31.12222222,12.1877,4.9105,0
32.05,13.041,7.4865,0
32.91666667,13.7333,8.1305,0
33.6,14.1519,7.6958,0
34.01111111,14.2002,9.9176,0
34.10555556,13.8782,8.3559,0
33.9,13.2342,8.372,0
33.46111111,12.3487,9.1126,0
32.88333333,11.3666,6.8908,0
32.27777778,10.5455,8.3076,0
31.71666667,9.9981,8.1144,0
31.26111111,9.7083,7.3255,0
30.91666667,9.5795,9.66,0
30.64444444,9.5473,8.4847,0
30.41111111,9.5473,8.9516,0
30.16111111,9.5473,9.8854,0
29.86666667,9.4829,7.4221,1
29.53888889,9.4024,8.0822,1
29.21666667,9.3702,6.7137,1
28.97777778,9.4507,4.5724,1
28.90555556,9.66,5.6672,1
29.06666667,10.0142,3.7513,1
29.48888889,10.5616,4.186,1
30.16666667,11.3022,5.8765,0
31.02222222,12.1716,4.8944,0
31.94444444,13.0249,7.4704,0
32.81111111,13.7172,8.1144,0
33.49444444,14.1358,7.6797,0
33.9,14.2002,9.9015,0
33.99444444,13.8943,8.3237,0
33.78888889,13.2825,8.3559,0
33.35555556,12.4131,9.0804,0
32.78333333,11.4471,6.8747,0
32.17777778,10.626,8.2915,0
31.62222222,10.0786,8.0983,0
31.16666667,9.7405,7.3094,0
30.82222222,9.5795,9.6439,0
30.56111111,9.5151,8.4686,0
30.32777778,9.499,8.9355,0
30.07777778,9.4829,9.8693,0
29.78333333,9.4346,7.406,1
29.45555556,9.3541,8.0661,1
29.13333333,9.338,6.6815,1
28.88888889,9.4185,4.5402,1
28.81666667,9.6278,5.6511,1
28.97222222,9.9981,3.7352,1
29.39444444,10.5455,4.1699,1
30.06666667,11.3022,5.8604,0
30.92222222,12.1555,4.8783,0
31.84444444,13.0088,7.4543,0
32.70555556,13.7172,8.0983,0
33.38333333,14.1358,7.6636,0
33.79444444,14.2002,9.8854,0
33.88333333,13.9104,8.3076,0
33.68333333,13.2825,8.3398,0
33.25,12.4131,9.0643,0
32.67777778,11.4632,6.8586,0
32.07777778,10.6421,8.2754,0
31.52777778,10.0786,8.0822,0
31.07777778,9.7727,7.2933,0
30.73333333,9.6117,9.6278,0
30.47222222,9.5473,8.4525,0
30.24444444,9.5312,8.9194,0
29.99444444,9.5151,9.8532,1
29.7,9.4507,7.3899,1
29.37222222,9.3863,8.05,1
29.05,9.3541,6.6654,1
28.80555556,9.4346,4.5241,1
28.72777778,9.6439,5.635,1
28.88333333,9.9981,3.7191,1
29.30555556,10.5455,4.1538,1
29.97222222,11.2861,5.8443,1
30.82222222,12.1555,4.8622,0
31.74444444,13.0088,7.4382,0
32.60555556,13.7011,8.0822,0
33.28333333,14.1358,7.6475,0
33.68888889,14.2002,9.8693,0
33.78333333,13.8943,8.2915,0
33.58333333,13.2664,8.3237,0
33.15,12.4131,9.0482,0
32.58333333,11.4632,6.8425,0
31.98333333,10.626,8.2593,0
31.43333333,10.0464,8.0661,0
30.98888889,9.7405,7.2772,0
30.65,9.6278,9.6117,0
30.38888889,9.6278,8.4364,0
30.16111111,9.6278,8.9033,0
29.91666667,9.6117,9.8371,1
29.62222222,9.5634,7.3738,1
29.29444444,9.4829,8.0339,1
28.97222222,9.4346,6.6493,1
28.72777778,9.4829,4.5241,1
28.64444444,9.66,5.635,1
28.8,9.9981,3.703,1
29.21666667,10.5455,4.1377,1
29.88333333,11.2861,5.8282,1
30.72777778,12.1394,4.8461,0
31.64444444,12.9927,7.4221,0
32.50555556,13.7011,8.0661,0
33.18333333,14.1197,7.6314,0
33.58888889,14.2002,9.8532,0
33.68333333,13.8943,8.2915,0
33.48333333,13.2664,8.3076,0
33.05,12.397,9.0482,0
32.48888889,11.4471,6.8264,0
31.88888889,10.6099,8.2432,0
31.34444444,10.0464,8.05,0
30.9,9.7244,7.2772,0
30.56666667,9.6117,9.5956,0
30.31111111,9.6278,8.4203,0
30.08333333,9.6922,8.8872,0
29.83888889,9.6922,9.821,1
29.55,9.6439,7.3577,1
29.21666667,9.5473,8.0178,1
28.89444444,9.4829,6.6493,1
28.65,9.5151,4.508,1
28.56666667,9.6761,5.6189,1
28.71666667,9.9981,3.703,1
29.13333333,10.5294,4.1216,1
29.79444444,11.27,5.8282,1
30.63888889,12.1233,4.83,0
31.55555556,12.9927,7.4221,0
32.41111111,13.7011,8.05,0
33.08333333,14.1358,7.6314,0
33.48888889,14.2002,9.8371,0
33.58888889,13.8943,8.2754,0
33.38888889,13.2664,8.3076,0
32.95555556,12.3809,9.0321,0
32.39444444,11.4149,6.8103,0
31.8,10.5777,8.2271,0
31.26111111,9.9981,8.0339,0
30.81666667,9.6922,7.2611,0
30.48333333,9.5956,9.5795,0
30.23333333,9.6439,8.4203,0
30.01111111,9.7083,8.8872,0
31.47222222,9.499,10.3523,0
31.16111111,9.499,7.889,0
30.82777778,9.4829,8.5491,0
30.52222222,9.4668,7.1645,0
30.31111111,9.5312,5.0232,0
30.27777778,9.7083,6.1341,0
30.48333333,10.0625,4.2182,0
30.96111111,10.626,4.6529,0
31.69444444,11.3666,6.3434,0
32.6,12.236,5.3452,0
33.57222222,13.0732,7.9212,0
34.47777778,13.7494,8.5652,0
35.18333333,14.1358,8.1305,0
35.60555556,14.168,10.3523,0
35.69444444,13.8138,8.7745,0
35.47777778,13.1215,8.8067,0
35.01111111,12.236,9.5312,0
34.39444444,11.3022,7.3094,0
33.73888889,10.4972,8.7262,0
33.13333333,9.9176,8.533,0
32.62222222,9.5795,7.7602,0
32.22222222,9.4346,10.0786,0
31.91111111,9.4185,8.9033,0
31.63888889,9.4668,9.3702,0
29.76666667,9.7405,9.8049,1
29.47222222,9.6922,7.3416,1
29.14444444,9.5956,8.0017,1
28.81666667,9.5151,6.6332,1
28.57222222,9.5312,4.4919,1
28.48888889,9.6761,5.6028,1
28.63888889,9.982,3.6869,1
29.05,10.5133,4.1216,1
29.71111111,11.2539,5.8121,1
30.55,12.1233,4.83,0
31.46111111,12.9766,7.406,0
32.31666667,13.685,8.0339,0
32.99444444,14.1197,7.6153,0
33.4,14.2002,9.8371,0
33.49444444,13.8782,8.2593,0
33.29444444,13.2342,8.2915,0
32.86666667,12.3165,9.016,0
32.30555556,11.3344,6.8103,0
31.71666667,10.4811,8.2271,0
31.17777778,9.9176,8.0339,0
30.73888889,9.6439,7.245,0
30.41111111,9.5795,9.5795,0
30.15555556,9.6439,8.4042,0
29.93333333,9.7244,8.8711,1
29.69444444,9.7566,9.8049,1
29.40555556,9.7083,7.3416,1
29.07222222,9.5956,8.0017,1
28.75,9.5151,6.6332,1
28.5,9.5312,4.4919,1
28.41666667,9.6761,5.6028,1
28.56111111,9.982,3.6708,1
28.96666667,10.5133,4.1055,1
29.62777778,11.2378,5.796,1
30.46666667,12.1072,4.8139,0
31.37777778,12.9605,7.3899,0
32.22777778,13.6689,8.0339,0
32.90555556,14.1036,7.5992,0
33.31111111,14.168,9.821,0
33.40555556,13.8621,8.2593,0
33.20555556,13.1859,8.2915,0
32.78333333,12.2521,9.016,0
32.22222222,11.2056,6.7942,0
31.63333333,10.3523,8.211,0
31.1,9.7888,8.0178,0
30.66111111,9.5312,7.245,0
30.33333333,9.499,9.5634,0
30.08888889,9.6117,8.4042,0
29.86666667,9.7405,8.8711,1
29.62222222,9.7727,9.7888,1
29.33333333,9.6761,7.3255,1
29.00555556,9.5473,7.9856,1
28.67777778,9.4668,6.6171,1
28.42777778,9.5151,4.4758,1
28.34444444,9.6761,5.5867,1
28.48333333,9.982,3.6708,1
28.89444444,10.4972,4.1055,1
29.55,11.2217,5.796,1
30.38333333,12.075,4.8139,0
31.29444444,12.9283,7.3899,0
32.14444444,13.6367,8.0339,0
32.81666667,14.0714,7.5992,0
33.22222222,14.1358,9.821,0
33.32222222,13.8138,8.2432,0
33.12222222,13.1376,8.2754,0
32.7,12.1716,8.9999,0
32.14444444,11.0768,6.7942,0
31.55555556,10.1752,8.211,0
31.02222222,9.6278,8.0178,0
30.58888889,9.3702,7.2289,0
30.26666667,9.3541,9.5634,0
30.01666667,9.4668,8.3881,0
29.8,9.7244,8.855,1
29.56111111,9.499,9.7888,1
29.27222222,9.4346,7.3255,1
28.93888889,9.338,7.9856,1
28.61111111,9.3058,6.6171,1
28.36111111,9.3863,4.4758,1
28.27222222,9.6278,5.5867,1
28.41666667,9.9498,3.6708,1
28.81666667,10.4811,4.1055,1
29.47222222,11.2056,5.796,1
30.30555556,12.075,4.7978,0
31.21666667,12.9283,7.3899,0
32.06666667,13.6206,8.0178,0
32.73888889,14.0553,7.5992,0
33.14444444,14.1358,9.821,0
33.23888889,13.8138,8.2432,0
33.04444444,13.1376,8.2754,0
32.62222222,12.1394,8.9999,0
32.06666667,10.9641,6.7781,0
31.48333333,10.0303,8.1949,0
30.95,9.4829,8.0017,0
30.51666667,9.2253,7.2289,0
30.19444444,9.1609,9.5634,0
29.95,9.0965,8.3881,1
29.73333333,9.2736,8.855,1
29.49444444,9.338,9.7888,1
29.20555556,9.2897,7.3255,1
28.87777778,9.1931,7.9856,1
28.55,9.1448,6.601,1
28.3,9.2736,4.4597,1
28.20555556,9.5634,5.5706,1
28.34444444,9.9337,3.6547,1
28.75,10.465,4.0894,1
29.4,11.2056,5.7799,1
30.23333333,12.075,4.7978,0
31.13888889,12.9283,7.3738,0
31.98888889,13.6528,8.0178,0
32.66111111,14.0875,7.5831,0
33.06666667,14.168,9.8049,0
33.16111111,13.8621,8.2432,0
32.96666667,13.2181,8.2754,0
32.54444444,12.2199,8.9999,0
31.99444444,10.9641,6.7781,0
31.41111111,9.9981,8.1949,0
30.87777778,9.4829,8.0017,0
30.45,9.2736,7.2289,0
30.13333333,9.3058,9.5473,0
29.88888889,9.3541,8.3881,1
29.67222222,9.4024,8.855,1
29.43333333,9.3863,9.7727,1
29.14444444,9.2897,7.3255,1
28.81666667,9.1448,7.9695,1
28.48888889,9.0804,6.601,1
28.23333333,9.2253,4.4597,1
28.14444444,9.5795,5.5706,1
28.27777778,9.9337,3.6547,1
28.68333333,10.465,4.0894,1
29.33333333,11.2056,5.7799,1
30.16111111,12.075,4.7978,0
31.06666667,12.9444,7.3738,0
31.91666667,13.6689,8.0178,0
32.58333333,14.1197,7.5831,0
32.98888889,14.2002,9.8049,0
33.08888889,13.8943,8.2432,0
32.89444444,13.2825,8.2593,0
32.47222222,12.3648,8.9999,0
31.92222222,11.0446,6.7781,0
31.34444444,10.0625,8.1949,0
30.81666667,9.6117,8.0017,0
30.38888889,9.499,7.2289,0
30.07222222,9.5956,9.5473,0
29.82777778,9.6278,8.3881,1
29.61111111,9.5634,8.855,1
29.37777778,9.4507,9.7727,1
29.08888889,9.2897,7.3094,1
28.75555556,9.1126,7.9695,1
28.42777778,8.9999,6.601,1
28.17777778,9.1448,4.4597,1
28.08333333,9.5956,5.5706,1
28.21666667,9.9337,3.6547,1
28.61666667,10.4489,4.0894,1
29.26666667,11.2056,5.7799,1
30.09444444,12.075,4.7978,0
31,12.9605,7.3738,0
31.84444444,13.6689,8.0178,0
32.51666667,14.1197,7.5831,0
32.91666667,14.1841,9.8049,0
33.01666667,13.8943,8.2432,0
32.82222222,13.2986,8.2593,0
32.40555556,12.4614,8.9999,0
31.85555556,11.1573,6.7781,0
31.27777778,10.1591,8.1949,0
30.75,9.7244,8.0017,0
30.32777778,9.6117,7.2289,0
30.01111111,9.66,9.5473,0
29.77222222,9.66,8.3881,1
29.55555556,9.5795,8.855,1
29.32222222,9.4507,9.7727,1
29.03333333,9.2575,7.3094,1
28.70555556,9.0643,7.9695,1
28.37222222,8.9355,6.601,1
28.11666667,9.0804,4.4597,1
28.02222222,9.5795,5.5706,1
28.15555556,9.9176,3.6547,1
28.55555556,10.4489,4.0894,1
29.2,11.1895,5.7799,1
30.02777778,12.075,4.7978,0
30.93333333,12.9283,7.3738,0
31.77777778,13.6528,8.0178,0
32.45,14.0875,7.5831,0
32.85,14.168,9.8049,0
32.95,13.8782,8.2432,0
32.76111111,13.2825,8.2593,0
32.33888889,12.4936,8.9999,0
31.79444444,11.2861,6.7781,0
31.21666667,10.2879,8.1949,0
30.69444444,9.8532,8.0017,0
30.27222222,9.7083,7.2289,0
29.95555556,9.6761,9.5473,1
29.71666667,9.6439,8.3881,1
29.50555556,9.5795,8.855,1
29.26666667,9.4346,9.7727,1
28.98333333,9.2414,7.3094,1
28.65,9.0482,7.9695,1
28.32222222,8.9355,6.601,1
28.06666667,9.0804,4.4597,1
27.96666667,9.5473,5.5706,1
28.1,9.9176,3.6547,1
28.5,10.4328,4.0894,1
29.14444444,11.1734,5.7799,1
29.97222222,12.0428,4.7978,1
30.87222222,12.8961,7.3738,0
31.71666667,13.6045,8.0178,0
32.38333333,14.0392,7.5831,0
32.78888889,14.1358,9.8049,0
32.88888889,13.8621,8.2432,0
32.7,13.2825,8.2754,0
32.28333333,12.4936,8.9999,0
31.73333333,11.3666,6.7781,0
31.16111111,10.4006,8.1949,0
30.63888889,9.9015,8.0017,0
30.21666667,9.66,7.2289,0
29.90555556,9.5795,9.5634,1
29.66666667,9.6117,8.3881,1
29.45555556,9.5795,8.855,1
29.21666667,9.4024,9.7727,1
28.93333333,9.2253,7.3255,1
28.6,9.0482,7.9856,1
28.27222222,8.9677,6.601,1
28.01111111,9.1126,4.4597,1
27.91666667,9.499,5.5706,1
28.05,9.8854,3.6547,1
28.44444444,10.4167,4.0894,1
29.08888889,11.1412,5.7799,1
29.91111111,11.9945,4.7978,1
30.81111111,12.8478,7.3899,0
31.65555556,13.5562,8.0178,0
32.32777778,13.9909,7.5992,0
32.73333333,14.0875,9.821,0
32.82777778,13.8299,8.2432,0
32.63888889,13.2503,8.2754,0
32.22222222,12.4131,8.9999,0
31.67777778,11.3183,6.7781,0
31.10555556,10.3845,8.211,0
30.58333333,9.821,8.0178,0
30.16666667,9.499,7.2289,0
29.85555556,9.338,9.5634,1
29.61666667,9.2575,8.3881,1
29.40555556,9.1448,8.855,1
31.35555556,9.5151,10.304,0
31.05,9.5151,7.8407,0
30.71666667,9.4829,8.5008,0
30.41111111,9.4668,7.1162,0
30.19444444,9.5312,4.9749,0
30.15555556,9.7083,6.0858,0
30.36111111,10.0625,4.1699,0
30.83333333,10.626,4.6046,0
31.56111111,11.3666,6.279,0
32.46111111,12.236,5.2969,0
33.42777778,13.0732,7.8729,0
34.32777778,13.7494,8.5169,0
35.03333333,14.1519,8.0822,0
35.45555556,14.2002,10.304,0
35.54444444,13.846,8.7262,0
35.32777778,13.1859,8.7584,0
34.86111111,12.3004,9.4829,0
34.25555556,11.3827,7.2611,0
33.60555556,10.5777,8.6779,0
33,9.982,8.4847,0
32.49444444,9.6278,7.7119,0
32.1,9.4668,10.0303,0
31.78888889,9.4346,8.855,0
31.52222222,9.4829,9.3219,0
29.17222222,9.016,9.7888,1
28.88333333,8.9677,7.3255,1
28.55555556,8.9033,7.9856,1
28.22222222,8.8872,6.6171,1
27.96666667,9.0804,4.4758,1
27.86666667,9.4668,5.5867,1
27.99444444,9.8693,3.6708,1
28.38888889,10.3845,4.1055,1
29.03333333,11.0929,5.796,1
29.86111111,11.914,4.7978,1
30.75555556,12.7673,7.3899,0
31.6,13.4757,8.0178,0
32.27222222,13.9265,7.5992,0
32.67777778,14.0231,9.821,0
32.77777778,13.7655,8.2432,0
32.58888889,13.1698,8.2754,0
32.17222222,12.2843,8.9999,0
31.62777778,11.2378,6.7942,0
31.05555556,10.3362,8.211,0
30.53888889,9.7566,8.0178,0
30.11666667,9.4185,7.245,0
29.80555556,9.2575,9.5634,1
29.57222222,9.1931,8.4042,1
29.36111111,9.1609,8.8711,1
29.12777778,9.1126,9.7888,1
28.83888889,8.9999,7.3255,1
28.51111111,8.8711,7.9856,1
28.17777778,8.7906,6.6171,1
27.92222222,8.8711,4.4758,1
27.82222222,9.2736,5.5867,1
27.95,9.821,3.6708,1
28.34444444,10.2718,4.1055,1
28.98333333,10.9802,5.796,1
29.80555556,11.8335,4.8139,1
30.70555556,12.6868,7.3899,0
31.55,13.4274,8.0339,0
32.22222222,13.8782,7.5992,0
32.62222222,13.9909,9.821,0
32.72222222,13.7333,8.2593,0
32.53888889,13.1215,8.2915,0
32.12222222,12.236,9.016,0
31.58333333,11.2056,6.7942,0
31.01111111,10.3362,8.211,0
30.48888889,9.7566,8.0178,0
30.07222222,9.4185,7.245,0
29.76666667,9.2736,9.5795,1
29.52777778,9.2414,8.4042,1
29.32222222,9.2253,8.8711,1
31.24444444,9.5151,10.2557,0
30.93888889,9.5312,7.7924,0
30.60555556,9.499,8.4364,0
30.3,9.4668,7.0679,0
30.08333333,9.5312,4.9266,0
30.03888889,9.6922,6.0375,0
30.23888889,10.0464,4.1216,0
30.71111111,10.6099,4.5563,0
31.42777778,11.3666,6.2307,0
32.32777778,12.2199,5.2486,0
33.28888889,13.0571,7.8246,0
34.18333333,13.7494,8.4686,0
34.88888889,14.1519,8.0339,0
35.30555556,14.2002,10.2557,0
35.4,13.8782,8.6779,0
35.18333333,13.2181,8.7101,0
34.72222222,12.3487,9.4346,0
34.11666667,11.431,7.2128,0
33.46666667,10.626,8.6296,0
32.86666667,10.0303,8.4364,0
32.36666667,9.6439,7.6636,0
31.97777778,9.4668,9.982,0
31.67222222,9.4346,8.8067,0
31.41111111,9.4829,9.2736,0
31.13333333,9.5151,10.2074,0
30.82777778,9.5151,7.7441,0
30.5,9.4829,8.4042,0
30.18888889,9.4668,7.0196,0
29.96666667,9.5151,4.8783,1
29.92222222,9.6922,5.9892,1
30.11666667,10.0303,4.0733,0
30.58333333,10.5938,4.508,0
31.3,11.3505,6.1985,0
32.19444444,12.2038,5.2003,0
33.15,13.0571,7.7924,0
34.04444444,13.7333,8.4203,0
34.74444444,14.1519,7.9856,0
35.16111111,14.2002,10.2074,0
35.25555556,13.8943,8.6296,0
35.03888889,13.2342,8.6618,0
34.57777778,12.3648,9.3863,0
33.97777778,11.4471,7.1806,0
33.33333333,10.6421,8.5974,0
32.73888889,10.0464,8.3881,0
32.24444444,9.66,7.6153,0
31.86111111,9.4829,9.9337,0
31.56111111,9.4346,8.7745,0
31.3,9.4829,9.2414,0
31.02777778,9.5151,10.1591,0
30.72222222,9.5151,7.6958,0
30.39444444,9.4829,8.3559,0
30.07777778,9.4507,6.9874,0
29.86111111,9.499,4.8461,1
29.81111111,9.6761,5.9409,1
30,10.0303,4.025,1
30.46111111,10.5938,4.4597,0
31.17222222,11.3344,6.1502,0
32.06111111,12.2038,5.1681,0
33.01666667,13.0571,7.7441,0
33.90555556,13.7494,8.372,0
34.60555556,14.168,7.9534,0
35.02222222,14.2163,10.1752,0
35.11111111,13.8943,8.5974,0
34.9,13.2342,8.6296,0
34.44444444,12.3326,9.3541,0
33.84444444,11.3988,7.1323,0
33.20555556,10.6099,8.5491,0
32.61666667,10.0464,8.3559,0
32.12222222,9.6761,7.567,0
31.74444444,9.499,9.9015,0
31.45,9.4507,8.7262,0
31.18888889,9.4829,9.1931,0
30.92222222,9.5151,10.1108,0
30.61666667,9.499,7.6636,0
30.28888889,9.4668,8.3076,0
29.97222222,9.4346,6.9391,1
29.75,9.499,4.7978,1
29.7,9.6761,5.9087,1
29.88888889,10.0303,3.9928,1
30.34444444,10.5938,4.4114,0
31.05,11.3505,6.1019,0
31.93333333,12.2199,5.1198,0
32.88888889,13.0732,7.6958,0
33.77222222,13.7655,8.3398,0
34.46666667,14.1841,7.9051,0
34.88333333,14.2324,10.1269,0
34.97222222,13.8782,8.5491,0
34.76111111,13.1537,8.5813,0
34.30555556,12.2199,9.3058,0
33.71111111,11.27,7.1001,0
33.07777778,10.4811,8.5008,0
32.49444444,9.9659,8.3076,0
32.00555556,9.6761,7.5348,0
31.63333333,9.5473,9.8532,0
31.33888889,9.499,8.694,0
31.08333333,9.499,9.1609,0
30.81666667,9.5151,10.0786,0
30.51666667,9.499,7.6153,0
30.18333333,9.4668,8.2754,0
29.87222222,9.4507,6.9069,1
29.64444444,9.499,4.7656,1
29.59444444,9.6922,5.8765,1
29.77777778,10.0464,3.9445,1
30.22777778,10.6099,4.3792,0
30.92777778,11.3666,6.0697,0
31.81111111,12.236,5.0876,0
32.75555556,13.0893,7.6636,0
33.63888889,13.7816,8.2915,0
34.33333333,14.1841,7.8729,0
34.75,14.2002,10.0947,0
34.83888889,13.7977,8.5169,0
34.62777778,13.0571,8.5491,0
34.17777778,12.0911,9.2736,0
33.58333333,11.109,7.0518,0
32.95555556,10.3201,8.4686,0
32.37222222,9.8049,8.2754,0
31.89444444,9.5956,7.5026,0
31.52222222,9.5473,9.821,0
31.23333333,9.5473,8.6457,0
30.98333333,9.5634,9.1126,0
30.71666667,9.5634,10.0464,0
30.41666667,9.5473,7.5831,0
30.08888889,9.499,8.2432,0
29.77222222,9.4668,6.8586,1
29.54444444,9.5312,4.7173,1
29.48888889,9.7083,5.8282,1
29.66666667,10.0625,3.9123,1
30.11666667,10.626,4.347,0
30.81111111,11.3666,6.0375,0
31.68888889,12.236,5.0554,0
32.63333333,13.0893,7.6314,0
33.51111111,13.7655,8.2593,0
34.20555556,14.1519,7.8407,0
34.61666667,14.1358,10.0625,0
34.71111111,13.7333,8.4847,0
34.5,12.9927,8.5169,0
34.05,12.0267,9.2414,0
33.46111111,11.0446,7.0196,0
32.83333333,10.2396,8.4364,0
32.25555556,9.7244,8.2432,0
31.77777778,9.499,7.4704,0
31.41111111,9.499,9.7888,0
31.12777778,9.5795,8.6135,0
30.87777778,9.6278,9.0804,0
33.31111111,11.109,6.1985,0
33.34444444,6.6171,6.4078,0
33.31111111,6.7137,6.2951,0
33.33333333,11.0124,6.2951,0
33.33333333,10.8031,6.8425,0
33.81666667,11.0768,6.1985,0
33.86666667,13.9587,6.1985,0
33.82222222,10.787,8.4203,0
